Order Date,Ship Mode,Number of Records,Days to Ship Actual,Days to Ship Scheduled
20/9/2013,Second Class,1,4,3
20/9/2013,Standard Class,1,4,6
20/9/2013,Second Class,1,5,3
20/9/2013,Second Class,1,5,3
21/9/2013,Standard Class,1,4,6
21/9/2013,Standard Class,1,4,6
21/9/2013,Standard Class,1,4,6
21/9/2013,Standard Class,1,4,6
21/9/2013,Standard Class,1,4,6
21/9/2013,Standard Class,1,4,6
21/9/2013,Standard Class,1,4,6
21/9/2013,Standard Class,1,4,6
21/9/2013,Standard Class,1,5,6
21/9/2013,Standard Class,1,5,6
23/9/2013,Second Class,1,2,3
23/9/2013,First Class,1,3,1
23/9/2013,Standard Class,1,4,6
23/9/2013,Standard Class,1,4,6
23/9/2013,Standard Class,1,4,6
23/9/2013,Standard Class,1,5,6
23/9/2013,Standard Class,1,6,6
23/9/2013,Standard Class,1,6,6
23/9/2013,Standard Class,1,6,6
23/9/2013,Standard Class,1,6,6
23/9/2013,Standard Class,1,6,6
23/9/2013,Standard Class,1,7,6
23/9/2013,Standard Class,1,7,6
23/9/2013,Standard Class,1,7,6
24/9/2013,Second Class,1,3,3
24/9/2013,First Class,1,3,1
24/9/2013,First Class,1,3,1
24/9/2013,Second Class,1,3,3
24/9/2013,Second Class,1,3,3
24/9/2013,Second Class,1,3,3
24/9/2013,Standard Class,1,4,6
24/9/2013,Standard Class,1,4,6
24/9/2013,Standard Class,1,4,6
24/9/2013,Standard Class,1,4,6
24/9/2013,Second Class,1,5,3
24/9/2013,Second Class,1,5,3
24/9/2013,Second Class,1,5,3
25/9/2013,Same Day,1,0,0
25/9/2013,First Class,1,2,1
25/9/2013,Second Class,1,2,3
25/9/2013,Second Class,1,2,3
25/9/2013,Standard Class,1,4,6
25/9/2013,Standard Class,1,4,6
25/9/2013,Standard Class,1,4,6
25/9/2013,Standard Class,1,6,6
25/9/2013,Standard Class,1,6,6
25/9/2013,Standard Class,1,7,6
25/9/2013,Standard Class,1,7,6
25/9/2013,Standard Class,1,7,6
26/9/2013,First Class,1,2,1
26/9/2013,Standard Class,1,4,6
26/9/2013,Standard Class,1,4,6
26/9/2013,Standard Class,1,4,6
26/9/2013,Standard Class,1,4,6
26/9/2013,Standard Class,1,4,6
26/9/2013,Standard Class,1,5,6
26/9/2013,Standard Class,1,5,6
26/9/2013,Standard Class,1,5,6
26/9/2013,Standard Class,1,5,6
26/9/2013,Standard Class,1,5,6
26/9/2013,Standard Class,1,6,6
26/9/2013,Standard Class,1,6,6
26/9/2013,Standard Class,1,6,6
26/9/2013,Standard Class,1,6,6
26/9/2013,Standard Class,1,6,6
26/9/2013,Standard Class,1,6,6
26/9/2013,Standard Class,1,6,6
26/9/2013,Standard Class,1,6,6
26/9/2013,Standard Class,1,6,6
27/9/2013,Same Day,1,0,0
27/9/2013,Same Day,1,0,0
27/9/2013,Same Day,1,0,0
27/9/2013,Same Day,1,0,0
27/9/2013,First Class,1,1,1
27/9/2013,Standard Class,1,4,6
27/9/2013,Standard Class,1,4,6
27/9/2013,Standard Class,1,4,6
27/9/2013,Standard Class,1,4,6
27/9/2013,Standard Class,1,4,6
27/9/2013,Standard Class,1,4,6
27/9/2013,Standard Class,1,5,6
27/9/2013,Standard Class,1,5,6
27/9/2013,Standard Class,1,5,6
27/9/2013,Standard Class,1,5,6
27/9/2013,Second Class,1,5,3
27/9/2013,Standard Class,1,5,6
28/9/2013,Second Class,1,2,3
28/9/2013,Second Class,1,2,3
28/9/2013,Standard Class,1,5,6
28/9/2013,Standard Class,1,6,6
28/9/2013,Standard Class,1,6,6
29/9/2013,First Class,1,3,1
30/9/2013,First Class,1,1,1
30/9/2013,Second Class,1,2,3
30/9/2013,Second Class,1,2,3
30/9/2013,First Class,1,3,1
30/9/2013,Standard Class,1,4,6
30/9/2013,Standard Class,1,4,6
30/9/2013,Standard Class,1,4,6
30/9/2013,Standard Class,1,4,6
30/9/2013,Standard Class,1,4,6
30/9/2013,Standard Class,1,4,6
1/10/2013,First Class,1,3,1
1/10/2013,Standard Class,1,4,6
2/10/2013,Same Day,1,0,0
2/10/2013,Same Day,1,0,0
2/10/2013,First Class,1,1,1
2/10/2013,First Class,1,1,1
2/10/2013,First Class,1,1,1
2/10/2013,Standard Class,1,4,6
2/10/2013,Second Class,1,5,3
2/10/2013,Second Class,1,5,3
3/10/2013,First Class,1,1,1
3/10/2013,Standard Class,1,4,6
3/10/2013,Standard Class,1,7,6
3/10/2013,Standard Class,1,7,6
3/10/2013,Standard Class,1,7,6
3/10/2013,Standard Class,1,7,6
3/10/2013,Standard Class,1,7,6
4/10/2013,Second Class,1,3,3
4/10/2013,Standard Class,1,4,6
4/10/2013,Standard Class,1,4,6
4/10/2013,Standard Class,1,4,6
4/10/2013,Standard Class,1,4,6
4/10/2013,Standard Class,1,4,6
4/10/2013,Standard Class,1,5,6
5/10/2013,Same Day,1,0,0
5/10/2013,Standard Class,1,4,6
5/10/2013,Standard Class,1,4,6
5/10/2013,Standard Class,1,4,6
5/10/2013,Standard Class,1,4,6
5/10/2013,Standard Class,1,4,6
5/10/2013,Standard Class,1,5,6
7/10/2013,Same Day,1,0,0
7/10/2013,First Class,1,1,1
7/10/2013,First Class,1,1,1
7/10/2013,First Class,1,1,1
7/10/2013,First Class,1,1,1
8/10/2013,First Class,1,2,1
8/10/2013,First Class,1,3,1
8/10/2013,Standard Class,1,4,6
8/10/2013,Standard Class,1,5,6
8/10/2013,Standard Class,1,6,6
9/10/2013,Same Day,1,0,0
9/10/2013,Standard Class,1,5,6
9/10/2013,Standard Class,1,6,6
9/10/2013,Standard Class,1,7,6
10/10/2013,Second Class,1,2,3
10/10/2013,Second Class,1,2,3
10/10/2013,Standard Class,1,5,6
10/10/2013,Standard Class,1,5,6
10/10/2013,Standard Class,1,6,6
11/10/2013,First Class,1,2,1
11/10/2013,First Class,1,2,1
11/10/2013,First Class,1,2,1
11/10/2013,First Class,1,2,1
11/10/2013,First Class,1,2,1
11/10/2013,Standard Class,1,4,6
11/10/2013,Standard Class,1,4,6
12/10/2013,Standard Class,1,4,6
12/10/2013,Standard Class,1,4,6
14/10/2013,Standard Class,1,4,6
14/10/2013,Standard Class,1,4,6
14/10/2013,Standard Class,1,6,6
14/10/2013,Standard Class,1,6,6
14/10/2013,Standard Class,1,6,6
14/10/2013,Standard Class,1,6,6
14/10/2013,Standard Class,1,6,6
14/10/2013,Standard Class,1,6,6
14/10/2013,Standard Class,1,6,6
14/10/2013,Standard Class,1,6,6
14/10/2013,Standard Class,1,6,6
14/10/2013,Standard Class,1,6,6
14/10/2013,Standard Class,1,6,6
14/10/2013,Standard Class,1,6,6
14/10/2013,Standard Class,1,7,6
14/10/2013,Standard Class,1,7,6
14/10/2013,Standard Class,1,7,6
14/10/2013,Standard Class,1,7,6
14/10/2013,Standard Class,1,7,6
15/10/2013,Standard Class,1,4,6
15/10/2013,Standard Class,1,4,6
15/10/2013,Standard Class,1,4,6
15/10/2013,Standard Class,1,5,6
15/10/2013,Standard Class,1,6,6
15/10/2013,Standard Class,1,6,6
15/10/2013,Standard Class,1,6,6
15/10/2013,Standard Class,1,6,6
15/10/2013,Standard Class,1,6,6
15/10/2013,Standard Class,1,6,6
16/10/2013,Standard Class,1,5,6
16/10/2013,Standard Class,1,5,6
16/10/2013,Standard Class,1,5,6
16/10/2013,Standard Class,1,6,6
16/10/2013,Standard Class,1,6,6
16/10/2013,Standard Class,1,6,6
16/10/2013,Standard Class,1,6,6
16/10/2013,Standard Class,1,6,6
16/10/2013,Standard Class,1,6,6
16/10/2013,Standard Class,1,6,6
16/10/2013,Standard Class,1,6,6
16/10/2013,Standard Class,1,6,6
16/10/2013,Standard Class,1,6,6
17/10/2013,Standard Class,1,4,6
18/10/2013,First Class,1,3,1
18/10/2013,First Class,1,3,1
18/10/2013,First Class,1,3,1
18/10/2013,Standard Class,1,4,6
18/10/2013,Second Class,1,4,3
18/10/2013,Second Class,1,4,3
19/10/2013,Standard Class,1,4,6
21/10/2013,First Class,1,2,1
21/10/2013,First Class,1,3,1
21/10/2013,Second Class,1,4,3
21/10/2013,Second Class,1,4,3
21/10/2013,Second Class,1,4,3
21/10/2013,Standard Class,1,5,6
21/10/2013,Standard Class,1,6,6
21/10/2013,Standard Class,1,6,6
21/10/2013,Standard Class,1,6,6
21/10/2013,Standard Class,1,6,6
22/10/2013,Same Day,1,0,0
22/10/2013,Same Day,1,0,0
22/10/2013,Same Day,1,0,0
22/10/2013,Same Day,1,0,0
22/10/2013,First Class,1,1,1
22/10/2013,Second Class,1,3,3
22/10/2013,Standard Class,1,4,6
22/10/2013,Standard Class,1,4,6
22/10/2013,Standard Class,1,5,6
22/10/2013,Standard Class,1,5,6
22/10/2013,Standard Class,1,5,6
22/10/2013,Standard Class,1,5,6
22/10/2013,Second Class,1,5,3
22/10/2013,Second Class,1,5,3
22/10/2013,Second Class,1,5,3
22/10/2013,Standard Class,1,6,6
22/10/2013,Standard Class,1,6,6
22/10/2013,Standard Class,1,6,6
22/10/2013,Standard Class,1,6,6
22/10/2013,Standard Class,1,6,6
22/10/2013,Standard Class,1,6,6
23/10/2013,Same Day,1,0,0
23/10/2013,Same Day,1,0,0
23/10/2013,Same Day,1,0,0
23/10/2013,First Class,1,2,1
23/10/2013,First Class,1,2,1
24/10/2013,Standard Class,1,5,6
24/10/2013,Standard Class,1,6,6
24/10/2013,Standard Class,1,6,6
24/10/2013,Standard Class,1,6,6
25/10/2013,Same Day,1,0,0
25/10/2013,Standard Class,1,4,6
25/10/2013,Second Class,1,4,3
25/10/2013,Second Class,1,4,3
25/10/2013,Standard Class,1,4,6
25/10/2013,Standard Class,1,7,6
26/10/2013,First Class,1,3,1
28/10/2013,Standard Class,1,4,6
28/10/2013,Standard Class,1,4,6
28/10/2013,Standard Class,1,4,6
28/10/2013,Standard Class,1,4,6
28/10/2013,Standard Class,1,4,6
28/10/2013,Second Class,1,5,3
28/10/2013,Standard Class,1,6,6
28/10/2013,Standard Class,1,6,6
28/10/2013,Standard Class,1,6,6
29/10/2013,Same Day,1,0,0
29/10/2013,Same Day,1,0,0
29/10/2013,Same Day,1,0,0
29/10/2013,Same Day,1,0,0
29/10/2013,Same Day,1,0,0
29/10/2013,First Class,1,1,1
29/10/2013,First Class,1,1,1
29/10/2013,Second Class,1,4,3
29/10/2013,Standard Class,1,4,6
29/10/2013,Standard Class,1,4,6
29/10/2013,Standard Class,1,5,6
29/10/2013,Standard Class,1,6,6
29/10/2013,Standard Class,1,6,6
29/10/2013,Standard Class,1,6,6
29/10/2013,Standard Class,1,6,6
29/10/2013,Standard Class,1,6,6
29/10/2013,Standard Class,1,7,6
30/10/2013,First Class,1,2,1
30/10/2013,Second Class,1,3,3
30/10/2013,Standard Class,1,4,6
30/10/2013,Standard Class,1,4,6
31/10/2013,Standard Class,1,4,6
31/10/2013,Standard Class,1,4,6
31/10/2013,Standard Class,1,5,6
31/10/2013,Standard Class,1,5,6
1/11/2013,Second Class,1,4,3
1/11/2013,Standard Class,1,4,6
1/11/2013,Standard Class,1,5,6
1/11/2013,Standard Class,1,5,6
1/11/2013,Standard Class,1,5,6
1/11/2013,Standard Class,1,5,6
1/11/2013,Standard Class,1,5,6
1/11/2013,Standard Class,1,6,6
2/11/2013,First Class,1,3,1
2/11/2013,Standard Class,1,4,6
2/11/2013,Standard Class,1,4,6
2/11/2013,Standard Class,1,6,6
4/11/2013,First Class,1,2,1
4/11/2013,First Class,1,2,1
4/11/2013,First Class,1,3,1
4/11/2013,First Class,1,3,1
4/11/2013,First Class,1,3,1
4/11/2013,First Class,1,3,1
4/11/2013,Standard Class,1,4,6
4/11/2013,Standard Class,1,4,6
4/11/2013,Standard Class,1,4,6
4/11/2013,Second Class,1,5,3
4/11/2013,Second Class,1,5,3
4/11/2013,Second Class,1,5,3
4/11/2013,Second Class,1,5,3
4/11/2013,Second Class,1,5,3
4/11/2013,Standard Class,1,5,6
4/11/2013,Standard Class,1,5,6
4/11/2013,Standard Class,1,5,6
4/11/2013,Standard Class,1,5,6
4/11/2013,Standard Class,1,5,6
4/11/2013,Standard Class,1,5,6
4/11/2013,Standard Class,1,5,6
4/11/2013,Standard Class,1,6,6
4/11/2013,Standard Class,1,7,6
4/11/2013,Standard Class,1,7,6
5/11/2013,Same Day,1,0,0
5/11/2013,Same Day,1,0,0
5/11/2013,First Class,1,1,1
5/11/2013,Second Class,1,2,3
5/11/2013,Second Class,1,2,3
5/11/2013,Second Class,1,2,3
5/11/2013,Second Class,1,2,3
5/11/2013,Second Class,1,2,3
5/11/2013,Second Class,1,2,3
5/11/2013,Second Class,1,2,3
5/11/2013,Second Class,1,2,3
5/11/2013,Second Class,1,2,3
5/11/2013,Standard Class,1,4,6
5/11/2013,Standard Class,1,4,6
5/11/2013,Second Class,1,4,3
5/11/2013,Standard Class,1,4,6
5/11/2013,Standard Class,1,4,6
5/11/2013,Standard Class,1,4,6
5/11/2013,Standard Class,1,4,6
5/11/2013,Standard Class,1,5,6
6/11/2013,Same Day,1,0,0
6/11/2013,First Class,1,2,1
6/11/2013,First Class,1,2,1
6/11/2013,Second Class,1,2,3
6/11/2013,Second Class,1,2,3
6/11/2013,First Class,1,2,1
6/11/2013,Second Class,1,2,3
6/11/2013,First Class,1,3,1
6/11/2013,Standard Class,1,4,6
6/11/2013,Standard Class,1,4,6
6/11/2013,Standard Class,1,4,6
6/11/2013,Standard Class,1,4,6
6/11/2013,Standard Class,1,4,6
6/11/2013,Standard Class,1,4,6
6/11/2013,Standard Class,1,5,6
6/11/2013,Standard Class,1,5,6
6/11/2013,Standard Class,1,5,6
6/11/2013,Standard Class,1,5,6
6/11/2013,Standard Class,1,5,6
7/11/2013,First Class,1,3,1
7/11/2013,First Class,1,3,1
7/11/2013,First Class,1,3,1
7/11/2013,First Class,1,3,1
7/11/2013,Second Class,1,4,3
7/11/2013,Second Class,1,4,3
7/11/2013,Second Class,1,4,3
8/11/2013,First Class,1,2,1
8/11/2013,First Class,1,2,1
8/11/2013,First Class,1,2,1
8/11/2013,First Class,1,2,1
8/11/2013,First Class,1,2,1
8/11/2013,First Class,1,2,1
8/11/2013,First Class,1,2,1
8/11/2013,First Class,1,2,1
8/11/2013,First Class,1,2,1
8/11/2013,First Class,1,2,1
8/11/2013,Standard Class,1,4,6
8/11/2013,Standard Class,1,5,6
8/11/2013,Standard Class,1,5,6
8/11/2013,Standard Class,1,5,6
8/11/2013,Standard Class,1,5,6
8/11/2013,Standard Class,1,5,6
8/11/2013,Standard Class,1,5,6
8/11/2013,Standard Class,1,5,6
8/11/2013,Standard Class,1,6,6
9/11/2013,Second Class,1,3,3
9/11/2013,Second Class,1,3,3
10/11/2013,Standard Class,1,5,6
11/11/2013,First Class,1,2,1
11/11/2013,First Class,1,2,1
11/11/2013,Second Class,1,2,3
11/11/2013,Second Class,1,2,3
11/11/2013,First Class,1,2,1
11/11/2013,First Class,1,2,1
11/11/2013,First Class,1,2,1
11/11/2013,First Class,1,2,1
11/11/2013,First Class,1,2,1
11/11/2013,Second Class,1,3,3
11/11/2013,First Class,1,3,1
11/11/2013,Second Class,1,3,3
11/11/2013,Second Class,1,3,3
11/11/2013,Second Class,1,3,3
11/11/2013,Second Class,1,3,3
11/11/2013,Second Class,1,3,3
11/11/2013,Second Class,1,3,3
11/11/2013,Standard Class,1,4,6
11/11/2013,Standard Class,1,4,6
11/11/2013,Standard Class,1,4,6
11/11/2013,Standard Class,1,4,6
11/11/2013,Standard Class,1,4,6
11/11/2013,Standard Class,1,4,6
11/11/2013,Standard Class,1,4,6
11/11/2013,Standard Class,1,4,6
11/11/2013,Standard Class,1,4,6
11/11/2013,Standard Class,1,4,6
11/11/2013,Standard Class,1,4,6
11/11/2013,Standard Class,1,4,6
11/11/2013,Standard Class,1,4,6
11/11/2013,Standard Class,1,4,6
11/11/2013,Standard Class,1,4,6
11/11/2013,Standard Class,1,4,6
11/11/2013,Standard Class,1,5,6
11/11/2013,Standard Class,1,5,6
12/11/2013,Standard Class,1,4,6
12/11/2013,Standard Class,1,4,6
12/11/2013,Standard Class,1,4,6
12/11/2013,Second Class,1,5,3
12/11/2013,Standard Class,1,5,6
12/11/2013,Standard Class,1,5,6
12/11/2013,Standard Class,1,5,6
12/11/2013,Standard Class,1,5,6
12/11/2013,Standard Class,1,5,6
12/11/2013,Standard Class,1,5,6
12/11/2013,Standard Class,1,5,6
12/11/2013,Standard Class,1,5,6
12/11/2013,Standard Class,1,5,6
12/11/2013,Standard Class,1,5,6
12/11/2013,Standard Class,1,5,6
12/11/2013,Standard Class,1,5,6
12/11/2013,Standard Class,1,6,6
12/11/2013,Standard Class,1,6,6
12/11/2013,Standard Class,1,6,6
13/11/2013,First Class,1,1,1
13/11/2013,First Class,1,3,1
13/11/2013,Second Class,1,3,3
13/11/2013,Second Class,1,3,3
13/11/2013,Second Class,1,3,3
13/11/2013,Second Class,1,3,3
13/11/2013,Second Class,1,3,3
13/11/2013,First Class,1,3,1
13/11/2013,Standard Class,1,4,6
13/11/2013,Standard Class,1,4,6
13/11/2013,Standard Class,1,4,6
13/11/2013,Standard Class,1,4,6
13/11/2013,Standard Class,1,4,6
13/11/2013,Standard Class,1,7,6
13/11/2013,Standard Class,1,7,6
13/11/2013,Standard Class,1,7,6
14/11/2013,Standard Class,1,4,6
14/11/2013,Standard Class,1,4,6
14/11/2013,Standard Class,1,4,6
14/11/2013,Standard Class,1,4,6
14/11/2013,Standard Class,1,4,6
14/11/2013,Standard Class,1,4,6
14/11/2013,Standard Class,1,5,6
14/11/2013,Standard Class,1,5,6
14/11/2013,Standard Class,1,5,6
14/11/2013,Standard Class,1,5,6
14/11/2013,Standard Class,1,6,6
14/11/2013,Standard Class,1,6,6
14/11/2013,Standard Class,1,6,6
15/11/2013,First Class,1,1,1
15/11/2013,Second Class,1,2,3
15/11/2013,Second Class,1,2,3
15/11/2013,Second Class,1,2,3
15/11/2013,First Class,1,3,1
15/11/2013,First Class,1,3,1
15/11/2013,Standard Class,1,4,6
15/11/2013,Standard Class,1,4,6
15/11/2013,Standard Class,1,4,6
15/11/2013,Standard Class,1,4,6
15/11/2013,Second Class,1,5,3
15/11/2013,Second Class,1,5,3
15/11/2013,Standard Class,1,5,6
15/11/2013,Second Class,1,5,3
15/11/2013,Standard Class,1,6,6
15/11/2013,Standard Class,1,6,6
16/11/2013,Same Day,1,0,0
16/11/2013,Second Class,1,2,3
16/11/2013,Second Class,1,2,3
16/11/2013,Standard Class,1,4,6
16/11/2013,Standard Class,1,7,6
17/11/2013,First Class,1,1,1
17/11/2013,Standard Class,1,4,6
18/11/2013,First Class,1,1,1
18/11/2013,First Class,1,1,1
18/11/2013,First Class,1,1,1
18/11/2013,Standard Class,1,5,6
19/11/2013,Same Day,1,0,0
19/11/2013,Second Class,1,3,3
19/11/2013,Standard Class,1,4,6
19/11/2013,Standard Class,1,4,6
19/11/2013,Standard Class,1,4,6
19/11/2013,Standard Class,1,4,6
19/11/2013,Standard Class,1,4,6
19/11/2013,Standard Class,1,4,6
19/11/2013,Standard Class,1,4,6
19/11/2013,Second Class,1,5,3
19/11/2013,Standard Class,1,5,6
19/11/2013,Standard Class,1,6,6
20/11/2013,First Class,1,2,1
20/11/2013,First Class,1,3,1
20/11/2013,Standard Class,1,4,6
20/11/2013,Standard Class,1,5,6
20/11/2013,Standard Class,1,5,6
20/11/2013,Standard Class,1,5,6
20/11/2013,Standard Class,1,5,6
20/11/2013,Standard Class,1,5,6
20/11/2013,Standard Class,1,5,6
20/11/2013,Standard Class,1,5,6
20/11/2013,Standard Class,1,5,6
20/11/2013,Standard Class,1,5,6
20/11/2013,Standard Class,1,5,6
20/11/2013,Standard Class,1,5,6
20/11/2013,Standard Class,1,6,6
20/11/2013,Standard Class,1,6,6
20/11/2013,Standard Class,1,6,6
20/11/2013,Standard Class,1,6,6
21/11/2013,First Class,1,2,1
21/11/2013,First Class,1,2,1
21/11/2013,First Class,1,2,1
21/11/2013,Second Class,1,4,3
21/11/2013,Standard Class,1,4,6
21/11/2013,Standard Class,1,4,6
21/11/2013,Second Class,1,4,3
21/11/2013,Second Class,1,4,3
21/11/2013,Standard Class,1,4,6
21/11/2013,Standard Class,1,4,6
21/11/2013,Standard Class,1,4,6
21/11/2013,Second Class,1,4,3
21/11/2013,Standard Class,1,5,6
21/11/2013,Standard Class,1,5,6
21/11/2013,Standard Class,1,5,6
21/11/2013,Standard Class,1,5,6
21/11/2013,Standard Class,1,5,6
21/11/2013,Standard Class,1,5,6
21/11/2013,Standard Class,1,7,6
21/11/2013,Standard Class,1,7,6
21/11/2013,Standard Class,1,7,6
21/11/2013,Standard Class,1,7,6
22/11/2013,Same Day,1,0,0
22/11/2013,Second Class,1,4,3
22/11/2013,Second Class,1,4,3
22/11/2013,Standard Class,1,5,6
22/11/2013,Standard Class,1,5,6
22/11/2013,Standard Class,1,5,6
22/11/2013,Standard Class,1,5,6
22/11/2013,Standard Class,1,5,6
22/11/2013,Standard Class,1,5,6
22/11/2013,Standard Class,1,5,6
22/11/2013,Standard Class,1,5,6
22/11/2013,Standard Class,1,7,6
23/11/2013,Standard Class,1,4,6
23/11/2013,Standard Class,1,4,6
23/11/2013,Standard Class,1,4,6
23/11/2013,Standard Class,1,4,6
23/11/2013,Standard Class,1,5,6
23/11/2013,Standard Class,1,5,6
23/11/2013,Standard Class,1,5,6
23/11/2013,Standard Class,1,5,6
23/11/2013,Standard Class,1,5,6
23/11/2013,Standard Class,1,5,6
24/11/2013,Same Day,1,0,0
24/11/2013,Same Day,1,0,0
24/11/2013,Same Day,1,0,0
25/11/2013,Second Class,1,2,3
25/11/2013,Second Class,1,2,3
25/11/2013,Second Class,1,2,3
25/11/2013,Second Class,1,2,3
25/11/2013,First Class,1,2,1
25/11/2013,First Class,1,2,1
25/11/2013,First Class,1,2,1
25/11/2013,First Class,1,2,1
25/11/2013,Second Class,1,2,3
25/11/2013,Second Class,1,2,3
25/11/2013,First Class,1,2,1
25/11/2013,First Class,1,2,1
25/11/2013,Second Class,1,3,3
25/11/2013,First Class,1,3,1
25/11/2013,Standard Class,1,4,6
25/11/2013,Standard Class,1,4,6
25/11/2013,Standard Class,1,5,6
25/11/2013,Standard Class,1,6,6
25/11/2013,Standard Class,1,6,6
25/11/2013,Standard Class,1,6,6
25/11/2013,Standard Class,1,6,6
25/11/2013,Standard Class,1,6,6
25/11/2013,Standard Class,1,6,6
25/11/2013,Standard Class,1,7,6
25/11/2013,Standard Class,1,7,6
25/11/2013,Standard Class,1,7,6
25/11/2013,Standard Class,1,7,6
26/11/2013,First Class,1,3,1
26/11/2013,Standard Class,1,4,6
26/11/2013,Standard Class,1,4,6
26/11/2013,Standard Class,1,4,6
26/11/2013,Standard Class,1,4,6
26/11/2013,Standard Class,1,5,6
26/11/2013,Standard Class,1,5,6
26/11/2013,Standard Class,1,5,6
26/11/2013,Standard Class,1,5,6
26/11/2013,Standard Class,1,7,6
26/11/2013,Standard Class,1,7,6
26/11/2013,Standard Class,1,7,6
27/11/2013,Second Class,1,2,3
27/11/2013,First Class,1,2,1
27/11/2013,First Class,1,2,1
27/11/2013,First Class,1,3,1
27/11/2013,First Class,1,3,1
27/11/2013,First Class,1,3,1
27/11/2013,First Class,1,3,1
27/11/2013,First Class,1,3,1
27/11/2013,Standard Class,1,4,6
27/11/2013,Standard Class,1,4,6
27/11/2013,Second Class,1,4,3
27/11/2013,Standard Class,1,4,6
27/11/2013,Standard Class,1,4,6
27/11/2013,Standard Class,1,5,6
27/11/2013,Standard Class,1,6,6
27/11/2013,Standard Class,1,6,6
28/11/2013,Second Class,1,2,3
28/11/2013,Second Class,1,2,3
28/11/2013,Second Class,1,2,3
28/11/2013,First Class,1,3,1
28/11/2013,First Class,1,3,1
28/11/2013,First Class,1,3,1
28/11/2013,First Class,1,3,1
28/11/2013,First Class,1,3,1
28/11/2013,First Class,1,3,1
28/11/2013,First Class,1,3,1
28/11/2013,Standard Class,1,4,6
28/11/2013,Standard Class,1,5,6
28/11/2013,Standard Class,1,6,6
28/11/2013,Standard Class,1,6,6
29/11/2013,Second Class,1,3,3
29/11/2013,Second Class,1,3,3
29/11/2013,Second Class,1,3,3
29/11/2013,Second Class,1,3,3
29/11/2013,Standard Class,1,4,6
29/11/2013,Standard Class,1,5,6
29/11/2013,Standard Class,1,6,6
29/11/2013,Standard Class,1,6,6
29/11/2013,Standard Class,1,6,6
29/11/2013,Standard Class,1,6,6
29/11/2013,Standard Class,1,6,6
30/11/2013,Second Class,1,2,3
30/11/2013,Second Class,1,5,3
1/12/2013,Same Day,1,0,0
1/12/2013,Standard Class,1,6,6
1/12/2013,Standard Class,1,6,6
1/12/2013,Standard Class,1,6,6
1/12/2013,Standard Class,1,6,6
2/12/2013,Same Day,1,0,0
2/12/2013,Same Day,1,0,0
2/12/2013,Same Day,1,0,0
2/12/2013,Same Day,1,0,0
2/12/2013,Same Day,1,0,0
2/12/2013,Second Class,1,2,3
2/12/2013,Second Class,1,2,3
2/12/2013,Second Class,1,2,3
2/12/2013,Second Class,1,2,3
2/12/2013,Second Class,1,2,3
2/12/2013,Second Class,1,3,3
2/12/2013,Second Class,1,4,3
2/12/2013,Standard Class,1,4,6
2/12/2013,Standard Class,1,4,6
2/12/2013,Second Class,1,4,3
2/12/2013,Standard Class,1,4,6
2/12/2013,Standard Class,1,4,6
2/12/2013,Second Class,1,5,3
2/12/2013,Second Class,1,5,3
2/12/2013,Second Class,1,5,3
2/12/2013,Standard Class,1,5,6
2/12/2013,Second Class,1,5,3
2/12/2013,Standard Class,1,6,6
3/12/2013,Second Class,1,2,3
