Order Date,Postal Code,Region,State,Profit,Profit Ratio,Sales
5/12/2013,10024,East,New York,34,0.44,78
5/12/2013,13021,East,New York,6,0.375,16
5/12/2013,10035,East,New York,0,0,213
5/12/2013,94109,West,California,50,0.48,105
6/12/2013,42071,South,Kentucky,75,0.39,192
6/12/2013,2038,East,Massachusetts,20,0.25,82
6/12/2013,10024,East,New York,121,0.26,465
6/12/2013,40324,South,Kentucky,70,0.12,585
6/12/2013,40324,South,Kentucky,196,0.28,700
6/12/2013,60610,Central,Illinois,4,0.325,12
6/12/2013,53132,Central,Wisconsin,586,0.3,1952
6/12/2013,53132,Central,Wisconsin,81,0.47,172
6/12/2013,60623,Central,Illinois,0,0.088,4
6/12/2013,53132,Central,Wisconsin,6,0.04,150
6/12/2013,53132,Central,Wisconsin,104,0.27,384
6/12/2013,19711,East,Delaware,6,0.48,13
6/12/2013,98103,West,Washington,133,0.325,408
6/12/2013,19711,East,Delaware,52,0.47,110
6/12/2013,19711,East,Delaware,2,0.47,5
6/12/2013,20016,East,District of Columbia,13,0.39,34
7/12/2013,94509,West,California,9,0.48,19
7/12/2013,90032,West,California,5,0.28,19
7/12/2013,90032,West,California,5,0.35,13
7/12/2013,90032,West,California,153,0.35,437
7/12/2013,90032,West,California,0,0,14
7/12/2013,90032,West,California,6,0.48,13
7/12/2013,90032,West,California,27,0.1,272
7/12/2013,90032,West,California,31,0.125,250
7/12/2013,98105,West,Washington,19,0.325,60
7/12/2013,98105,West,Washington,15,0.325,47
7/12/2013,98105,West,Washington,16,0.45,36
7/12/2013,98105,West,Washington,89,0.47,190
7/12/2013,98105,West,Washington,117,0.47,248
7/12/2013,11550,East,New York,315,0.325,969
7/12/2013,11550,East,New York,78,0.35,222
7/12/2013,98105,West,Washington,27,0.063,432
7/12/2013,98105,West,Washington,14,0.088,157
7/12/2013,11550,East,New York,90,0.188,480
9/12/2013,75080,Central,Texas,-148,-0.775,191
9/12/2013,75080,Central,Texas,123,0.113,1098
9/12/2013,94110,West,California,81,0.23,352
9/12/2013,94110,West,California,10,0.28,34
9/12/2013,54703,Central,Wisconsin,32,0.08,406
9/12/2013,54703,Central,Wisconsin,177,0.26,680
9/12/2013,43229,East,Ohio,3,0.325,11
9/12/2013,43229,East,Ohio,-10,-0.733,13
9/12/2013,27834,South,North Carolina,-2,-0.15,17
9/12/2013,27834,South,North Carolina,18,0.263,68
9/12/2013,27834,South,North Carolina,31,0.125,250
9/12/2013,55106,Central,Minnesota,2,0.02,115
9/12/2013,94110,West,California,-195,-0.138,1422
9/12/2013,94110,West,California,2,0.29,9
9/12/2013,94110,West,California,22,0.48,45
10/12/2013,22153,South,Virginia,159,0.15,1057
10/12/2013,95207,West,California,99,0.363,274
10/12/2013,49201,Central,Michigan,23,0.378,62
10/12/2013,1841,East,Massachusetts,56,0.46,122
10/12/2013,1841,East,Massachusetts,2,0.47,4
10/12/2013,60610,Central,Illinois,-12,-2.7,4
10/12/2013,60610,Central,Illinois,2,0.075,21
10/12/2013,68025,Central,Nebraska,16,0.26,60
10/12/2013,68025,Central,Nebraska,5,0.26,19
10/12/2013,76106,Central,Texas,1,0.088,9
10/12/2013,76106,Central,Texas,3,0.35,9
10/12/2013,49201,Central,Michigan,25,0.42,60
10/12/2013,49201,Central,Michigan,3,0.28,11
10/12/2013,37064,South,Tennessee,-9,-0.225,41
10/12/2013,60610,Central,Illinois,-1,-0.075,19
10/12/2013,37064,South,Tennessee,-29,-0.367,80
10/12/2013,37064,South,Tennessee,-2,-0.7,3
11/12/2013,46142,Central,Indiana,356,0.25,1425
11/12/2013,90805,West,California,37,0.46,80
11/12/2013,10024,East,New York,163,0.45,362
11/12/2013,10024,East,New York,23,0.28,81
11/12/2013,10024,East,New York,3,0.48,6
11/12/2013,94109,West,California,28,0.088,322
11/12/2013,13601,East,New York,221,0.325,680
11/12/2013,13601,East,New York,9,0.47,19
11/12/2013,10024,East,New York,30,0.47,63
11/12/2013,98105,West,Washington,12,0.35,35
11/12/2013,98105,West,Washington,23,0.35,65
11/12/2013,98105,West,Washington,52,0.338,154
11/12/2013,98105,West,Washington,56,0.45,124
11/12/2013,98105,West,Washington,9,0.19,45
12/12/2013,92804,West,California,-32,-0.088,364
12/12/2013,92804,West,California,112,0.125,892
12/12/2013,43229,East,Ohio,-138,-0.3,458
12/12/2013,43229,East,Ohio,-148,-0.45,329
12/12/2013,33030,South,Florida,7,0.088,85
12/12/2013,92804,West,California,24,0.29,83
12/12/2013,92804,West,California,6,0.26,23
12/12/2013,92804,West,California,2,0.363,6
12/12/2013,92804,West,California,40,0.325,123
12/12/2013,92804,West,California,68,0.325,210
12/12/2013,92804,West,California,11,0.313,36
12/12/2013,92804,West,California,14,0.45,31
12/12/2013,92804,West,California,2,0.04,50
12/12/2013,43229,East,Ohio,24,0.063,387
12/12/2013,43229,East,Ohio,-4,-0.063,65
12/12/2013,43229,East,Ohio,2,0.125,14
12/12/2013,92804,West,California,25,0.21,120
12/12/2013,97206,West,Oregon,25,0.063,404
12/12/2013,80013,West,Colorado,-52,-0.213,243
12/12/2013,80013,West,Colorado,30,0.25,120
12/12/2013,80013,West,Colorado,30,0.1,301
12/12/2013,45503,East,Ohio,9,0.125,74
12/12/2013,98661,West,Washington,6,0.41,15
12/12/2013,98661,West,Washington,32,0.1,316
12/12/2013,98661,West,Washington,23,0.075,302
12/12/2013,37167,South,Tennessee,2,0.25,7
12/12/2013,10024,East,New York,6,0.41,15
12/12/2013,10024,East,New York,299,0.29,1030
13/12/2013,44052,East,Ohio,-14,-0.767,19
13/12/2013,44052,East,Ohio,77,0.2,384
13/12/2013,91104,West,California,123,0.32,384
13/12/2013,91104,West,California,16,0.28,57
13/12/2013,10009,East,New York,20,0.33,60
13/12/2013,10009,East,New York,5,0.43,11
13/12/2013,10009,East,New York,10,0.28,36
13/12/2013,49201,Central,Michigan,9,0.26,33
13/12/2013,31907,South,Georgia,23,0.47,49
13/12/2013,49201,Central,Michigan,4,0.26,14
13/12/2013,49201,Central,Michigan,7,0.25,27
13/12/2013,31907,South,Georgia,20,0.08,250
13/12/2013,49201,Central,Michigan,184,0.28,658
14/12/2013,73071,Central,Oklahoma,25,0.39,64
14/12/2013,92503,West,California,3,0.33,10
14/12/2013,90503,West,California,42,0.038,1114
14/12/2013,90503,West,California,2,0.363,6
15/12/2013,92037,West,California,-9,-0.113,81
15/12/2013,92037,West,California,35,0.26,135
15/12/2013,10011,East,New York,198,0.5,397
15/12/2013,39212,South,Mississippi,59,0.44,133
15/12/2013,10011,East,New York,8,0.338,23
15/12/2013,10011,East,New York,11,0.49,21
15/12/2013,10011,East,New York,3,0.49,6
15/12/2013,10011,East,New York,7,0.46,15
15/12/2013,10011,East,New York,5,0.27,17
16/12/2013,44221,East,Ohio,-1,-0.667,2
16/12/2013,48205,Central,Michigan,231,0.14,1653
16/12/2013,48205,Central,Michigan,80,0.27,296
16/12/2013,72701,South,Arkansas,9,0.48,19
16/12/2013,97477,West,Oregon,-305,-0.54,564
16/12/2013,97477,West,Oregon,9,0.1,87
16/12/2013,90004,West,California,4,0.29,15
17/12/2013,27534,South,North Carolina,3,0.088,35
17/12/2013,10009,East,New York,2,0.49,4
17/12/2013,60610,Central,Illinois,-8,-1.65,5
17/12/2013,92307,West,California,7,0.012,564
17/12/2013,92024,West,California,4,0.21,21
18/12/2013,94122,West,California,-326,-0.163,2004
18/12/2013,48205,Central,Michigan,4946,0.5,9893
18/12/2013,76017,Central,Texas,18,0.35,52
18/12/2013,76017,Central,Texas,-6,-0.038,166
18/12/2013,98115,West,Washington,13,0.28,47
18/12/2013,88220,West,New Mexico,4,0.338,11
18/12/2013,88220,West,New Mexico,4,0.325,13
19/12/2013,33319,South,Florida,24,0.125,195
19/12/2013,33319,South,Florida,-169,-0.667,254
19/12/2013,33319,South,Florida,-204,-0.213,961
19/12/2013,10009,East,New York,117,0.13,900
19/12/2013,94110,West,California,7,0.1,67
19/12/2013,68104,Central,Nebraska,113,0.2,564
19/12/2013,97301,West,Oregon,-264,-0.7,377
19/12/2013,97301,West,Oregon,2,0.125,19
19/12/2013,97301,West,Oregon,-30,-0.667,45
19/12/2013,97301,West,Oregon,5,0.325,16
19/12/2013,97301,West,Oregon,4,0.325,12
19/12/2013,97301,West,Oregon,-8,-0.075,113
19/12/2013,97301,West,Oregon,-7,-0.25,29
19/12/2013,55407,Central,Minnesota,6,0.32,19
19/12/2013,90032,West,California,63,0.34,184
19/12/2013,90032,West,California,19,0.48,39
19/12/2013,90032,West,California,29,0.05,579
19/12/2013,92037,West,California,11,0.28,40
19/12/2013,7960,East,New Jersey,843,0.47,1794
19/12/2013,92037,West,California,147,0.19,772
19/12/2013,92037,West,California,22,0.3,73
20/12/2013,19601,East,Pennsylvania,-30,-0.1,304
20/12/2013,60623,Central,Illinois,-3,-1.6,2
20/12/2013,10035,East,New York,1,0.29,4
20/12/2013,10035,East,New York,12,0.338,34
20/12/2013,85705,West,Arizona,-219,-0.48,456
20/12/2013,85705,West,Arizona,-4,-0.8,5
20/12/2013,85705,West,Arizona,-8,-0.733,10
21/12/2013,68025,Central,Nebraska,16,0.46,34
21/12/2013,39212,South,Mississippi,7,0.39,19
21/12/2013,39212,South,Mississippi,7,0.45,15
21/12/2013,39212,South,Mississippi,9,0.13,66
23/12/2013,98115,West,Washington,19,0.35,55
23/12/2013,98115,West,Washington,4,0.325,12
23/12/2013,10035,East,New York,9,0.35,26
23/12/2013,92553,West,California,202,0.24,843
23/12/2013,92553,West,California,11,0.26,42
23/12/2013,97756,West,Oregon,3,0.263,12
23/12/2013,97756,West,Oregon,5,0.213,23
23/12/2013,97756,West,Oregon,-25,-0.8,31
24/12/2013,60623,Central,Illinois,-14,-0.1,141
24/12/2013,22153,South,Virginia,83,0.29,286
24/12/2013,22153,South,Virginia,166,0.29,573
24/12/2013,77041,Central,Texas,-1,-0.325,2
24/12/2013,77041,Central,Texas,15,0.325,45
24/12/2013,77041,Central,Texas,36,0.125,288
24/12/2013,77041,Central,Texas,15,0.113,132
24/12/2013,77041,Central,Texas,40,0.088,454
24/12/2013,43402,East,Ohio,-4,-0.733,6
24/12/2013,19143,East,Pennsylvania,3,0.338,8
24/12/2013,2886,East,Rhode Island,900,0.45,2000
24/12/2013,19143,East,Pennsylvania,-375,-0.25,1500
24/12/2013,49505,Central,Michigan,12,0.47,25
24/12/2013,98103,West,Washington,3,0.29,9
24/12/2013,98103,West,Washington,1,0.28,4
24/12/2013,98103,West,Washington,30,0.49,62
24/12/2013,98103,West,Washington,18,0.48,38
24/12/2013,98103,West,Washington,23,0.48,48
24/12/2013,98103,West,Washington,2,0.01,227
24/12/2013,98103,West,Washington,56,0.05,1118
25/12/2013,98103,West,Washington,16,0.48,33
25/12/2013,10009,East,New York,53,0.27,198
25/12/2013,10035,East,New York,208,0.26,800
25/12/2013,28205,South,North Carolina,-20,-0.733,28
25/12/2013,28205,South,North Carolina,-47,-0.088,540
25/12/2013,28205,South,North Carolina,77,0.3,256
25/12/2013,95123,West,California,18,0.42,44
25/12/2013,95123,West,California,19,0.47,40
26/12/2013,10035,East,New York,12,0.35,34
26/12/2013,90049,West,California,22,0.48,45
26/12/2013,90049,West,California,76,0.3,254
26/12/2013,90049,West,California,258,0.1,2576
26/12/2013,72701,South,Arkansas,138,0.4,344
26/12/2013,72701,South,Arkansas,5,0.27,20
26/12/2013,72701,South,Arkansas,50,0.47,106
26/12/2013,72701,South,Arkansas,172,0.43,400
26/12/2013,98115,West,Washington,52,0.075,698
26/12/2013,98115,West,Washington,629,0.36,1747
26/12/2013,10024,East,New York,173,0.2,867
26/12/2013,10024,East,New York,-120,-0.383,313
26/12/2013,10009,East,New York,313,0.122,2563
26/12/2013,3060,East,New Hampshire,7,0.31,21
26/12/2013,85023,West,Arizona,4,0.088,48
26/12/2013,85023,West,Arizona,-24,-0.68,35
26/12/2013,85023,West,Arizona,21,0.213,101
26/12/2013,85023,West,Arizona,-8,-0.175,45
26/12/2013,85023,West,Arizona,-387,-1.433,270
27/12/2013,80906,West,Colorado,3,0.225,11
27/12/2013,98105,West,Washington,16,0.46,34
27/12/2013,10024,East,New York,2,0.338,5
27/12/2013,90004,West,California,-5,-0.038,146
27/12/2013,90004,West,California,34,0.038,903
27/12/2013,90004,West,California,2,0.26,8
27/12/2013,90004,West,California,15,0.28,54
27/12/2013,90004,West,California,5,0.28,18
27/12/2013,10024,East,New York,19,0.21,90
27/12/2013,90004,West,California,30,0.1,302
27/12/2013,8360,East,New Jersey,26,0.12,213
27/12/2013,8360,East,New Jersey,7,0.28,26
27/12/2013,80219,West,Colorado,4,0.188,19
28/12/2013,44312,East,Ohio,6,0.363,17
28/12/2013,43130,East,Ohio,1,0.013,40
28/12/2013,60098,Central,Illinois,-12,-0.014,845
28/12/2013,92704,West,California,10,0.49,20
28/12/2013,77642,Central,Texas,7,0.313,24
28/12/2013,77642,Central,Texas,4,0.35,10
28/12/2013,40214,South,Kentucky,1,0.46,3
30/12/2013,60505,Central,Illinois,67,0.363,186
30/12/2013,97477,West,Oregon,10,0.375,28
30/12/2013,33178,South,Florida,9,0.35,25
30/12/2013,33178,South,Florida,13,0.35,37
30/12/2013,53209,Central,Wisconsin,60,0.08,754
30/12/2013,67212,Central,Kansas,24,0.34,71
30/12/2013,67212,Central,Kansas,23,0.28,82
30/12/2013,90045,West,California,4,0.35,11
30/12/2013,95823,West,California,4,0.29,14
30/12/2013,95823,West,California,7,0.26,28
30/12/2013,37620,South,Tennessee,-28,-0.733,38
30/12/2013,37620,South,Tennessee,-2,-0.7,3
31/12/2013,90032,West,California,2,0.338,6
31/12/2013,90032,West,California,125,0.26,481
31/12/2013,17602,East,Pennsylvania,0,0,171
31/12/2013,77536,Central,Texas,-10,-1.5,7
31/12/2013,19140,East,Pennsylvania,2,0.1,17
31/12/2013,43229,East,Ohio,2,0.338,6
31/12/2013,43229,East,Ohio,1,0.075,14
31/12/2013,33407,South,Florida,25,0.35,72
1/1/2014,43130,East,Ohio,-35,-0.225,157
1/1/2014,92804,West,California,23,0.075,302
1/1/2014,32216,South,Florida,4,0.075,48
1/1/2014,32216,South,Florida,8,0.35,23
1/1/2014,94109,West,California,13,0.35,38
1/1/2014,89502,West,Nevada,2,0.45,4
1/1/2014,89502,West,Nevada,54,0.338,160
2/1/2014,53132,Central,Wisconsin,2,0.48,4
2/1/2014,77340,Central,Texas,-27,-0.086,311
2/1/2014,77340,Central,Texas,-187,-1.325,141
2/1/2014,90036,West,California,199,0.42,474
2/1/2014,77340,Central,Texas,-39,-2.55,15
2/1/2014,77340,Central,Texas,2,0.175,13
2/1/2014,77340,Central,Texas,-10,-1.5,6
2/1/2014,77340,Central,Texas,-23,-1.65,14
2/1/2014,77340,Central,Texas,-108,-0.238,455
2/1/2014,44052,East,Ohio,9,0.175,49
3/1/2014,79907,Central,Texas,-170,-0.186,913
3/1/2014,79907,Central,Texas,-14,-2.5,5
3/1/2014,79907,Central,Texas,4,0.125,32
3/1/2014,79907,Central,Texas,28,0.075,372
3/1/2014,28540,South,North Carolina,-13,-0.8,16
3/1/2014,28540,South,North Carolina,-21,-0.733,29
3/1/2014,28540,South,North Carolina,-28,-0.04,696
3/1/2014,90032,West,California,6,0.35,17
4/1/2014,94110,West,California,3,0.34,9
4/1/2014,94110,West,California,683,0.338,2022
4/1/2014,91730,West,California,19,0.48,39
7/1/2014,35401,South,Alabama,16,0.46,34
8/1/2014,90805,West,California,4,0.45,8
8/1/2014,90805,West,California,45,0.29,154
8/1/2014,90805,West,California,1,0.01,61
8/1/2014,90805,West,California,32,0.29,110
8/1/2014,48205,Central,Michigan,680,0.222,3060
8/1/2014,32174,South,Florida,-2,-0.7,3
9/1/2014,98115,West,Washington,80,0.09,893
10/1/2014,19140,East,Pennsylvania,-229,-0.833,274
13/1/2014,75217,Central,Texas,-1141,-1.5,761
13/1/2014,94110,West,California,5,0.5,10
13/1/2014,20016,East,District of Columbia,16,0.42,38
13/1/2014,20016,East,District of Columbia,19,0.48,40
14/1/2014,65807,Central,Missouri,53,0.25,213
14/1/2014,65807,Central,Missouri,55,0.26,210
14/1/2014,65807,Central,Missouri,16,0.48,32
14/1/2014,65807,Central,Missouri,83,0.02,4164
15/1/2014,28540,South,North Carolina,7,0.338,22
15/1/2014,28540,South,North Carolina,1,0.088,8
15/1/2014,80013,West,Colorado,15,0.088,169
15/1/2014,80013,West,Colorado,-15,-0.088,169
15/1/2014,37604,South,Tennessee,-2,-0.733,3
15/1/2014,37604,South,Tennessee,-5,-0.767,6
15/1/2014,37604,South,Tennessee,7,0.363,18
15/1/2014,37604,South,Tennessee,13,0.35,36
15/1/2014,37604,South,Tennessee,7,0.063,112
15/1/2014,90036,West,California,70,0.45,155
15/1/2014,47374,Central,Indiana,9,0.45,19
15/1/2014,47374,Central,Indiana,0,0.04,3
15/1/2014,47374,Central,Indiana,6,0.49,11
15/1/2014,47374,Central,Indiana,5,0.28,19
15/1/2014,47374,Central,Indiana,18,0.26,67
15/1/2014,47374,Central,Indiana,3,0.21,12
15/1/2014,47374,Central,Indiana,70,0.44,160
15/1/2014,47374,Central,Indiana,1,0.02,68
16/1/2014,78745,Central,Texas,-7,-1.55,4
16/1/2014,78745,Central,Texas,-52,-1.6,33
16/1/2014,19134,East,Pennsylvania,4,0.113,34
16/1/2014,19134,East,Pennsylvania,313,0.163,1924
16/1/2014,78745,Central,Texas,14,0.3,48
16/1/2014,78745,Central,Texas,13,0.213,63
16/1/2014,2169,East,Massachusetts,6,0.46,13
16/1/2014,90008,West,California,6,0.29,21
17/1/2014,90008,West,California,8,0.29,28
17/1/2014,90008,West,California,-15,-0.038,400
17/1/2014,49201,Central,Michigan,73,0.24,303
17/1/2014,49201,Central,Michigan,2504,0.46,5444
17/1/2014,49201,Central,Michigan,25,0.45,56
20/1/2014,76248,Central,Texas,2,0.35,6
20/1/2014,5408,East,Vermont,152,0.28,543
20/1/2014,5408,East,Vermont,1,0.47,2
20/1/2014,5408,East,Vermont,6,0.47,12
20/1/2014,5408,East,Vermont,38,0.47,80
20/1/2014,19140,East,Pennsylvania,-63,-0.071,887
20/1/2014,19140,East,Pennsylvania,6,0.2,32
20/1/2014,19140,East,Pennsylvania,7,0.325,22
20/1/2014,19140,East,Pennsylvania,-93,-0.217,430
21/1/2014,60653,Central,Illinois,4,0.363,12
21/1/2014,10024,East,New York,2,0.011,208
21/1/2014,94122,West,California,8,0.33,24
21/1/2014,94122,West,California,130,0.363,360
21/1/2014,6708,East,Connecticut,1,0.29,4
21/1/2014,90045,West,California,10,0.063,161
22/1/2014,98115,West,Washington,19,0.22,85
22/1/2014,60505,Central,Illinois,91,0.338,269
22/1/2014,98115,West,Washington,7,0.35,19
22/1/2014,98115,West,Washington,34,0.338,100
22/1/2014,98115,West,Washington,9,0.338,28
22/1/2014,98115,West,Washington,10,0.04,243
22/1/2014,98115,West,Washington,86,0.48,180
22/1/2014,28205,South,North Carolina,-29,-0.8,36
22/1/2014,28205,South,North Carolina,30,0.088,348
22/1/2014,49201,Central,Michigan,7,0.49,14
22/1/2014,49201,Central,Michigan,42,0.47,90
22/1/2014,49201,Central,Michigan,112,0.18,620
22/1/2014,49201,Central,Michigan,152,0.433,351
22/1/2014,49201,Central,Michigan,49,0.3,165
23/1/2014,60623,Central,Illinois,1,0.113,8
23/1/2014,60623,Central,Illinois,5,0.325,15
23/1/2014,59405,West,Montana,5,0.45,12
23/1/2014,59405,West,Montana,14,0.27,51
23/1/2014,59405,West,Montana,56,0.05,1126
23/1/2014,59405,West,Montana,1380,0.46,3000
24/1/2014,48234,Central,Michigan,21,0.1,211
24/1/2014,85705,West,Arizona,-4,-0.733,5
24/1/2014,85705,West,Arizona,12,0.125,96
24/1/2014,98103,West,Washington,7,0.35,20
24/1/2014,98103,West,Washington,3,0.48,6
24/1/2014,98103,West,Washington,12,0.48,26
24/1/2014,98103,West,Washington,9,0.1,86
25/1/2014,95123,West,California,7,0.26,26
25/1/2014,95123,West,California,90,0.325,277
25/1/2014,95123,West,California,8,0.075,110
25/1/2014,30080,South,Georgia,0,0.02,6
27/1/2014,77070,Central,Texas,2,0.1,18
27/1/2014,94109,West,California,6,0.48,12
27/1/2014,31907,South,Georgia,24,0.39,63
27/1/2014,35244,South,Alabama,4,0.27,15
27/1/2014,35244,South,Alabama,3,0.48,7
27/1/2014,31907,South,Georgia,764,0.26,2940
28/1/2014,44240,East,Ohio,2,0.125,14
28/1/2014,44240,East,Ohio,-9,-0.125,72
28/1/2014,44240,East,Ohio,-27,-0.25,108
28/1/2014,10035,East,New York,36,0.26,138
29/1/2014,92627,West,California,13,0.34,38
29/1/2014,92627,West,California,26,0.11,240
29/1/2014,67212,Central,Kansas,137,0.49,280
29/1/2014,10009,East,New York,157,0.35,450
30/1/2014,52302,Central,Iowa,5,0.31,15
30/1/2014,52302,Central,Iowa,46,0.48,95
30/1/2014,52302,Central,Iowa,6,0.48,13
30/1/2014,52302,Central,Iowa,4,0.26,13
30/1/2014,19120,East,Pennsylvania,0,0.1,5
30/1/2014,60653,Central,Illinois,-21,-1.7,12
30/1/2014,94109,West,California,2,0.26,8
30/1/2014,94109,West,California,40,0.338,120
30/1/2014,94109,West,California,2,0.26,9
30/1/2014,10011,East,New York,2,0.46,5
31/1/2014,94109,West,California,6,0.05,129
31/1/2014,98105,West,Washington,60,0.1,605
31/1/2014,33142,South,Florida,-68,-0.163,419
31/1/2014,50315,Central,Iowa,15,0.42,35
31/1/2014,50315,Central,Iowa,11,0.27,40
31/1/2014,50315,Central,Iowa,9,0.5,18
31/1/2014,50315,Central,Iowa,3,0.45,8
31/1/2014,50315,Central,Iowa,16,0.5,32
31/1/2014,50315,Central,Iowa,52,0.25,207
31/1/2014,60505,Central,Illinois,-47,-0.68,69
31/1/2014,94110,West,California,-14,-0.113,121
31/1/2014,60505,Central,Illinois,3,0.338,9
31/1/2014,60505,Central,Illinois,3,0.088,32
31/1/2014,94110,West,California,6,0.45,13
31/1/2014,94110,West,California,2,0.27,9
31/1/2014,60505,Central,Illinois,250,0.125,2003
3/2/2014,43229,East,Ohio,7,0.325,21
3/2/2014,43229,East,Ohio,29,0.375,78
3/2/2014,43229,East,Ohio,-12,-0.2,60
3/2/2014,90045,West,California,29,0.34,86
3/2/2014,92105,West,California,13,0.06,211
